link,ts[deciseconds],state,errors,lat[deg/10000],lon[deg/10000],altitude[m],velocity[m/s],battery[decivolts],pyro1,pyro2,phase,alt_diff,vel_diff,acc_proxy,alt_rolling_mean,vel_rolling_mean,alt_rolling_std,vel_rolling_std,speed_abs,is_ascending,flight_id
2,5417,5,0,394178,-82254,1350,-4,99,0,0,Descent,0.0,0.0,0.0,1350.6,-4.0,0.8944271910121641,0.0,4,0,0
1,5418,5,0,394178,-82253,1349,-4,99,0,0,Descent,-1.0,0.0,-1.0,1350.0,-4.0,0.7071067812020123,0.0,4,0,0
2,5418,5,0,394178,-82253,1349,-4,99,0,0,Descent,0.0,0.0,1.0,1349.6,-4.0,0.5477225575251154,0.0,4,0,0
1,5419,5,0,394178,-82253,1349,-4,99,0,0,Descent,0.0,0.0,0.0,1349.4,-4.0,0.5477225575251154,0.0,4,0,0
2,5419,5,0,394178,-82253,1349,-4,99,0,0,Descent,0.0,0.0,0.0,1349.2,-4.0,0.4472135955244131,0.0,4,0,0
1,5420,5,0,394178,-82253,1348,-4,99,0,0,Descent,-1.0,0.0,-1.0,1348.8,-4.0,0.4472135955244131,0.0,4,0,0
2,5420,5,0,394178,-82253,1348,-4,99,0,0,Descent,0.0,0.0,1.0,1348.6,-4.0,0.5477225575251154,0.0,4,0,0
1,5422,5,0,394179,-82253,1347,-4,99,0,0,Descent,-1.0,0.0,-1.0,1348.2,-4.0,0.8366600265471389,0.0,4,0,0
2,5422,5,0,394179,-82253,1347,-4,99,0,0,Descent,0.0,0.0,1.0,1347.8,-4.0,0.8366600265471389,0.0,4,0,0
1,5423,5,0,394179,-82253,1347,-4,99,0,0,Descent,0.0,0.0,0.0,1347.4,-4.0,0.5477225575251154,0.0,4,0,0
2,5423,5,0,394179,-82253,1347,-4,99,0,0,Descent,0.0,0.0,0.0,1347.2,-4.0,0.4472135955244131,0.0,4,0,0
1,5424,5,0,394179,-82253,1346,-4,99,0,0,Descent,-1.0,0.0,-1.0,1346.8,-4.0,0.4472135955244131,0.0,4,0,0
1,5425,5,0,394179,-82253,1346,-4,99,0,0,Descent,0.0,0.0,1.0,1346.6,-4.0,0.5477225575251154,0.0,4,0,0
2,5425,5,0,394179,-82253,1346,-4,99,0,0,Descent,0.0,0.0,0.0,1346.4,-4.0,0.5477225575251154,0.0,4,0,0
1,5426,5,0,394179,-82253,1345,-4,99,0,0,Descent,-1.0,0.0,-1.0,1346.0,-4.0,0.7071067812020123,0.0,4,0,0
2,5426,5,0,394179,-82253,1345,-4,99,0,0,Descent,0.0,0.0,1.0,1345.6,-4.0,0.5477225575251154,0.0,4,0,0
1,5428,5,0,394179,-82253,1345,-4,99,0,0,Descent,0.0,0.0,0.0,1345.4,-4.0,0.5477225575251154,0.0,4,0,0
2,5428,5,0,394179,-82253,1345,-4,99,0,0,Descent,0.0,0.0,0.0,1345.2,-4.0,0.4472135955244131,0.0,4,0,0
2,5429,5,0,394179,-82253,1344,-4,99,0,0,Descent,-1.0,0.0,-1.0,1344.8,-4.0,0.4472135955244131,0.0,4,0,0
1,5431,5,0,394179,-82253,1343,-4,99,0,0,Descent,-1.0,0.0,0.0,1344.4,-4.0,0.8944271910121641,0.0,4,0,0
2,5431,5,0,394179,-82253,1343,-4,99,0,0,Descent,0.0,0.0,1.0,1344.0,-4.0,1.0000000000109637,0.0,4,0,0
1,5433,5,0,394179,-82253,1343,-4,99,0,0,Descent,0.0,0.0,0.0,1343.6,-4.0,0.8944271910121641,0.0,4,0,0
2,5433,5,0,394179,-82253,1343,-4,99,0,0,Descent,0.0,0.0,0.0,1343.2,-4.0,0.4472135955244131,0.0,4,0,0
1,5434,5,0,394179,-82253,1342,-4,99,0,0,Descent,-1.0,0.0,-1.0,1342.8,-4.0,0.4472135955244131,0.0,4,0,0
2,5434,5,0,394179,-82253,1342,-4,99,0,0,Descent,0.0,0.0,1.0,1342.6,-4.0,0.5477225575251154,0.0,4,0,0
1,5435,5,0,394179,-82253,1342,-4,99,0,0,Descent,0.0,0.0,0.0,1342.4,-4.0,0.5477225575251154,0.0,4,0,0
2,5435,5,0,394179,-82253,1342,-4,99,0,0,Descent,0.0,0.0,0.0,1342.2,-4.0,0.4472135955244131,0.0,4,0,0
1,5437,5,0,394179,-82253,1341,-4,99,0,0,Descent,-1.0,0.0,-1.0,1341.8,-4.0,0.4472135955244131,0.0,4,0,0
2,5437,5,0,394179,-82253,1341,-4,99,0,0,Descent,0.0,0.0,1.0,1341.6,-4.0,0.5477225575251154,0.0,4,0,0
1,5438,5,0,394179,-82252,1340,-4,99,0,0,Descent,-1.0,0.0,-1.0,1341.2,-4.0,0.8366600265471389,0.0,4,0,0
2,5438,5,0,394179,-82252,1340,-4,99,0,0,Descent,0.0,0.0,1.0,1340.8,-4.0,0.8366600265471389,0.0,4,0,0
1,5439,5,0,394179,-82252,1340,-4,99,0,0,Descent,0.0,0.0,0.0,1340.4,-4.0,0.5477225575251154,0.0,4,0,0
2,5439,5,0,394179,-82252,1340,-4,99,0,0,Descent,0.0,0.0,0.0,1340.2,-4.0,0.4472135955244131,0.0,4,0,0
1,5441,5,0,394179,-82252,1339,-4,99,0,0,Descent,-1.0,0.0,-1.0,1339.8,-4.0,0.4472135955244131,0.0,4,0,0
2,5441,5,0,394179,-82252,1339,-4,99,0,0,Descent,0.0,0.0,1.0,1339.6,-4.0,0.5477225575251154,0.0,4,0,0
1,5442,5,0,394179,-82252,1339,-4,98,0,0,Descent,0.0,0.0,0.0,1339.4,-4.0,0.5477225575251154,0.0,4,0,0
2,5442,5,0,394179,-82252,1339,-4,98,0,0,Descent,0.0,0.0,0.0,1339.2,-4.0,0.4472135955244131,0.0,4,0,0
1,5445,5,0,394179,-82252,1337,-4,99,0,0,Descent,-2.0,0.0,-2.0,1338.6,-4.0,0.8944271910121244,0.0,4,0,0
2,5445,5,0,394179,-82252,1337,-4,99,0,0,Descent,0.0,0.0,2.0,1338.2,-4.0,1.095445115020303,0.0,4,0,0
2,5446,5,0,394179,-82252,1337,-4,99,0,0,Descent,0.0,0.0,0.0,1337.8,-4.0,1.095445115020303,0.0,4,0,0
1,5448,5,0,394179,-82252,1336,-4,99,0,0,Descent,-1.0,0.0,-1.0,1337.2,-4.0,1.095445115020303,0.0,4,0,0
2,5448,5,0,394179,-82252,1336,-4,99,0,0,Descent,0.0,0.0,1.0,1336.6,-4.0,0.5477225575251154,0.0,4,0,0
1,5449,5,0,394179,-82252,1336,-4,99,0,0,Descent,0.0,0.0,0.0,1336.4,-4.0,0.5477225575251154,0.0,4,0,0
2,5449,5,0,394179,-82252,1336,-4,99,0,0,Descent,0.0,0.0,0.0,1336.2,-4.0,0.4472135955244131,0.0,4,0,0
1,5450,5,0,394179,-82252,1335,-4,99,0,0,Descent,-1.0,0.0,-1.0,1335.8,-4.0,0.4472135955244131,0.0,4,0,0
2,5450,5,0,394179,-82252,1335,-4,99,0,0,Descent,0.0,0.0,1.0,1335.6,-4.0,0.5477225575251154,0.0,4,0,0
1,5451,5,0,394179,-82252,1335,-4,99,0,0,Descent,0.0,0.0,0.0,1335.4,-4.0,0.5477225575251154,0.0,4,0,0
2,5454,5,0,394179,-82252,1333,-4,99,0,0,Descent,-2.0,0.0,-2.0,1334.8,-4.0,1.095445115020303,0.0,4,0,0
2,5460,5,0,394179,-82251,1331,-4,99,0,0,Descent,-2.0,0.0,0.0,1333.8,-4.0,1.7888543820059217,0.0,4,0,0
1,5483,5,0,394179,-82250,1322,-3,99,0,0,Descent,-9.0,1.0,-7.0,1331.2,-3.8,5.403702434444545,0.44721359550035295,3,0,0
1,5489,5,0,394180,-82249,1319,-4,99,0,0,Descent,-3.0,-1.0,6.0,1328.0,-3.8,7.071067811867028,0.44721359550035295,4,0,0
2,5489,5,0,394180,-82249,1319,-4,99,0,0,Descent,0.0,0.0,3.0,1324.8,-3.8,6.723094525590271,0.44721359550035295,4,0,0
1,5492,5,0,394180,-82249,1317,-4,99,0,0,Descent,-2.0,0.0,-2.0,1321.6,-3.8,5.549774770206591,0.44721359550035295,4,0,0
2,5492,5,0,394180,-82249,1317,-4,99,0,0,Descent,0.0,0.0,2.0,1318.8,-3.8,2.0493901531971246,0.44721359550035295,4,0,0
1,5498,5,0,394180,-82249,1315,-4,99,0,0,Descent,-2.0,0.0,-2.0,1317.4,-4.0,1.6733200530745325,0.0,4,0,0
1,5503,5,0,394180,-82249,1313,-4,99,0,0,Descent,-2.0,0.0,0.0,1316.2,-4.0,2.2803508502029786,0.0,4,0,0
2,5503,5,0,394180,-82249,1313,-4,99,0,0,Descent,0.0,0.0,2.0,1315.0,-4.0,2.0000000000053717,0.0,4,0,0
1,5505,5,0,394180,-82249,1312,-4,99,0,0,Descent,-1.0,0.0,-1.0,1314.0,-4.0,2.0000000000053717,0.0,4,0,0
2,5505,5,0,394180,-82249,1312,-4,99,0,0,Descent,0.0,0.0,1.0,1313.0,-4.0,1.224744871400361,0.0,4,0,0
1,5506,5,0,394180,-82249,1312,-4,99,0,0,Descent,0.0,0.0,0.0,1312.4,-4.0,0.5477225575247912,0.0,4,0,0
2,5506,5,0,394180,-82249,1312,-4,99,0,0,Descent,0.0,0.0,0.0,1312.2,-4.0,0.4472135955240159,0.0,4,0,0
1,5508,5,0,394180,-82249,1311,-4,99,0,0,Descent,-1.0,0.0,-1.0,1311.8,-4.0,0.4472135955240159,0.0,4,0,0
2,5508,5,0,394180,-82249,1311,-4,99,0,0,Descent,0.0,0.0,1.0,1311.6,-4.0,0.5477225575247912,0.0,4,0,0
1,5508,5,0,394180,-82249,1311,-4,99,0,0,Descent,0.0,0.0,0.0,1311.4,-4.0,0.5477225575247912,0.0,4,0,0
2,5508,5,0,394180,-82249,1311,-4,99,0,0,Descent,0.0,0.0,0.0,1311.2,-4.0,0.4472135955240159,0.0,4,0,0
1,5509,5,0,394180,-82249,1310,-4,99,0,0,Descent,-1.0,0.0,-1.0,1310.8,-4.0,0.4472135955240159,0.0,4,0,0
2,5509,5,0,394180,-82249,1310,-4,99,0,0,Descent,0.0,0.0,1.0,1310.6,-4.0,0.5477225575247912,0.0,4,0,0
1,5517,5,0,394180,-82248,1307,-4,99,0,0,Descent,-3.0,0.0,-3.0,1309.8,-4.0,1.6431676725220246,0.0,4,0,0
2,5517,5,0,394180,-82248,1307,-4,99,0,0,Descent,0.0,0.0,3.0,1309.0,-4.0,1.870828693392698,0.0,4,0,0
1,5518,5,0,394180,-82248,1306,-4,99,0,0,Descent,-1.0,0.0,-1.0,1308.0,-4.0,1.870828693392698,0.0,4,0,0
2,5518,5,0,394180,-82248,1306,-4,99,0,0,Descent,0.0,0.0,1.0,1307.2,-4.0,1.6431676725220246,0.0,4,0,0
1,5520,5,0,394180,-82248,1306,-4,99,0,0,Descent,0.0,0.0,0.0,1306.4,-4.0,0.5477225575247912,0.0,4,0,0
2,5520,5,0,394180,-82248,1306,-4,99,0,0,Descent,0.0,0.0,0.0,1306.2,-4.0,0.4472135955240159,0.0,4,0,0
1,5521,5,0,394180,-82248,1305,-4,99,0,0,Descent,-1.0,0.0,-1.0,1305.8,-4.0,0.4472135955240159,0.0,4,0,0
1,5522,5,0,394181,-82248,1305,-4,99,0,0,Descent,0.0,0.0,1.0,1305.6,-4.0,0.5477225575247912,0.0,4,0,0
2,5522,5,0,394181,-82248,1305,-4,99,0,0,Descent,0.0,0.0,0.0,1305.4,-4.0,0.5477225575247912,0.0,4,0,0
2,5524,5,0,394181,-82248,1304,-4,99,0,0,Descent,-1.0,0.0,-1.0,1305.0,-4.0,0.7071067812017611,0.0,4,0,0
2,5528,5,0,394181,-82248,1302,-4,99,0,0,Descent,-2.0,0.0,-1.0,1304.2,-4.0,1.3038404810487925,0.0,4,0,0
1,5529,5,0,394181,-82248,1302,-4,99,0,0,Descent,0.0,0.0,2.0,1303.6,-4.0,1.5165750888174026,0.0,4,0,0
2,5529,5,0,394181,-82248,1302,-4,99,0,0,Descent,0.0,0.0,0.0,1303.0,-4.0,1.4142135623806869,0.0,4,0,0
1,5536,5,0,394181,-82247,1299,-4,99,0,0,Descent,-3.0,0.0,-3.0,1301.8,-4.0,1.7888543820058225,0.0,4,0,0
2,5536,5,0,394181,-82247,1299,-4,99,0,0,Descent,0.0,0.0,3.0,1300.8,-4.0,1.6431676725220028,0.0,4,0,0
1,5537,5,0,394181,-82247,1299,-4,99,0,0,Descent,0.0,0.0,0.0,1300.2,-4.0,1.6431676725220028,0.0,4,0,0
2,5537,5,0,394181,-82247,1299,-4,99,0,0,Descent,0.0,0.0,0.0,1299.6,-4.0,1.3416407865078432,0.0,4,0,0
1,5538,5,0,394181,-82247,1298,-4,99,0,0,Descent,-1.0,0.0,-1.0,1298.8,-4.0,0.44721359552377754,0.0,4,0,0
2,5538,5,0,394181,-82247,1298,-4,99,0,0,Descent,0.0,0.0,1.0,1298.6,-4.0,0.5477225575245966,0.0,4,0,0
1,5539,5,0,394181,-82247,1298,-4,99,0,0,Descent,0.0,0.0,0.0,1298.4,-4.0,0.5477225575245966,0.0,4,0,0
1,5541,5,0,394181,-82247,1297,-4,99,0,0,Descent,-1.0,0.0,-1.0,1298.0,-4.0,0.7071067812016104,0.0,4,0,0
2,5541,5,0,394181,-82247,1297,-4,99,0,0,Descent,0.0,0.0,1.0,1297.6,-4.0,0.5477225575245966,0.0,4,0,0
1,5542,5,0,394181,-82247,1296,-4,99,0,0,Descent,-1.0,0.0,-1.0,1297.2,-4.0,0.8366600265467992,0.0,4,0,0
2,5542,5,0,394181,-82247,1296,-4,99,0,0,Descent,0.0,0.0,1.0,1296.8,-4.0,0.8366600265467992,0.0,4,0,0
1,5543,5,0,394181,-82247,1296,-4,99,0,0,Descent,0.0,0.0,0.0,1296.4,-4.0,0.5477225575245966,0.0,4,0,0
2,5543,5,0,394181,-82247,1296,-4,99,0,0,Descent,0.0,0.0,0.0,1296.2,-4.0,0.44721359552377754,0.0,4,0,0
1,5544,5,0,394181,-82247,1295,-4,99,0,0,Descent,-1.0,0.0,-1.0,1295.8,-4.0,0.44721359552377754,0.0,4,0,0
2,5544,5,0,394181,-82247,1295,-4,99,0,0,Descent,0.0,0.0,1.0,1295.6,-4.0,0.5477225575245966,0.0,4,0,0
2,5547,5,0,394181,-82247,1294,-4,99,0,0,Descent,-1.0,0.0,-1.0,1295.2,-4.0,0.8366600265467992,0.0,4,0,0
1,5549,5,0,394182,-82247,1293,-4,99,0,0,Descent,-1.0,0.0,0.0,1294.6,-4.0,1.1401754251084597,0.0,4,0,0
2,5549,5,0,394182,-82247,1293,-4,99,0,0,Descent,0.0,0.0,1.0,1294.0,-4.0,1.0000000000106084,0.0,4,0,0
1,5554,5,0,394182,-82247,1291,-4,103,0,0,Descent,-2.0,0.0,-2.0,1293.2,-4.0,1.4832396974262954,0.0,4,0,0
1,5555,5,0,394182,-82247,1291,-4,103,0,0,Descent,0.0,0.0,2.0,1292.4,-4.0,1.3416407865078168,0.0,4,0,0
2,5555,5,0,394182,-82247,1291,-4,103,0,0,Descent,0.0,0.0,0.0,1291.8,-4.0,1.095445115020076,0.0,4,0,0
1,5556,5,0,394182,-82247,1290,-4,101,0,0,Descent,-1.0,0.0,-1.0,1291.2,-4.0,1.095445115020076,0.0,4,0,0
1,5557,5,0,394182,-82247,1290,-4,100,0,0,Descent,0.0,0.0,1.0,1290.6,-4.0,0.5477225575246615,0.0,4,0,0
2,5557,5,0,394182,-82247,1290,-4,100,0,0,Descent,0.0,0.0,0.0,1290.4,-4.0,0.5477225575246615,0.0,4,0,0
1,5558,5,0,394182,-82247,1290,-4,100,0,0,Descent,0.0,0.0,0.0,1290.2,-4.0,0.447213595523857,0.0,4,0,0
2,5558,5,0,394182,-82247,1290,-4,100,0,0,Descent,0.0,0.0,0.0,1290.0,-4.0,0.0,0.0,4,0,0
1,5559,5,0,394182,-82247,1289,-3,101,0,0,Descent,-1.0,1.0,-1.0,1289.8,-3.8,0.447213595523857,0.44721359550035295,3,0,0
1,5561,5,0,394182,-82247,1289,-3,100,0,0,Descent,0.0,0.0,1.0,1289.6,-3.6,0.5477225575246615,0.5477225575054886,3,0,0
2,5561,5,0,394182,-82247,1289,-3,100,0,0,Descent,0.0,0.0,0.0,1289.4,-3.4,0.5477225575246615,0.5477225575054886,3,0,0
1,5562,5,0,394182,-82247,1288,-3,99,0,0,Descent,-1.0,0.0,-1.0,1289.0,-3.2,0.7071067812016606,0.44721359550035295,3,0,0
2,5562,5,0,394182,-82247,1288,-3,99,0,0,Descent,0.0,0.0,1.0,1288.6,-3.0,0.5477225575246615,0.0,3,0,0
1,5563,5,0,394182,-82247,1288,-3,99,0,0,Descent,0.0,0.0,0.0,1288.4,-3.0,0.5477225575246615,0.0,3,0,0
1,5564,5,0,394183,-82247,1287,-3,99,0,0,Descent,-1.0,0.0,-1.0,1288.0,-3.0,0.7071067812016606,0.0,3,0,0
2,5564,5,0,394183,-82247,1287,-3,99,0,0,Descent,0.0,0.0,1.0,1287.6,-3.0,0.5477225575246615,0.0,3,0,0
1,5566,5,0,394183,-82247,1287,-4,99,0,0,Descent,0.0,-1.0,0.0,1287.4,-3.2,0.5477225575246615,0.44721359550035295,4,0,0
1,5567,5,0,394183,-82247,1286,-4,99,0,0,Descent,-1.0,0.0,-1.0,1287.0,-3.4,0.7071067812016606,0.5477225575054886,4,0,0
1,5568,5,0,394183,-82246,1286,-4,99,0,0,Descent,0.0,0.0,1.0,1286.6,-3.6,0.5477225575246615,0.5477225575054886,4,0,0
1,5570,5,0,394183,-82246,1285,-4,99,0,0,Descent,-1.0,0.0,-1.0,1286.2,-3.8,0.8366600265468417,0.44721359550035295,4,0,0
2,5570,5,0,394183,-82246,1285,-4,99,0,0,Descent,0.0,0.0,1.0,1285.8,-4.0,0.8366600265468417,0.0,4,0,0
2,5576,5,0,394183,-82246,1282,-4,99,0,0,Descent,-3.0,0.0,-3.0,1284.8,-4.0,1.6431676725219813,0.0,4,0,0
2,5577,5,0,394183,-82246,1282,-4,99,0,0,Descent,0.0,0.0,3.0,1284.0,-4.0,1.8708286933926601,0.0,4,0,0
1,5579,5,0,394184,-82246,1281,-4,99,0,0,Descent,-1.0,0.0,-1.0,1283.0,-4.0,1.8708286933926601,0.0,4,0,0
2,5579,5,0,394184,-82246,1281,-4,99,0,0,Descent,0.0,0.0,1.0,1282.2,-4.0,1.6431676725219813,0.0,4,0,0
1,5580,5,0,394184,-82246,1280,-4,99,0,0,Descent,-1.0,0.0,-1.0,1281.2,-4.0,0.8366600265468417,0.0,4,0,0
1,5581,5,0,394184,-82246,1280,-4,99,0,0,Descent,0.0,0.0,1.0,1280.8,-4.0,0.8366600265468417,0.0,4,0,0
2,5581,5,0,394184,-82246,1280,-4,99,0,0,Descent,0.0,0.0,0.0,1280.4,-4.0,0.5477225575246615,0.0,4,0,0
1,5582,5,0,394184,-82246,1280,-4,99,0,0,Descent,0.0,0.0,0.0,1280.2,-4.0,0.447213595523857,0.0,4,0,0
1,5585,5,0,394184,-82246,1278,-4,99,0,0,Descent,-2.0,0.0,-2.0,1279.6,-4.0,0.8944271910118463,0.0,4,0,0
2,5585,5,0,394184,-82246,1278,-4,99,0,0,Descent,0.0,0.0,2.0,1279.2,-4.0,1.095445115020076,0.0,4,0,0
1,5586,5,0,394184,-82246,1278,-4,99,0,0,Descent,0.0,0.0,0.0,1278.8,-4.0,1.095445115020076,0.0,4,0,0
1,5587,5,0,394184,-82246,1277,-4,99,0,0,Descent,-1.0,0.0,-1.0,1278.2,-4.0,1.095445115020076,0.0,4,0,0
2,5587,5,0,394184,-82246,1277,-4,99,0,0,Descent,0.0,0.0,1.0,1277.6,-4.0,0.5477225575246615,0.0,4,0,0
1,5588,5,0,394184,-82246,1277,-4,99,0,0,Descent,0.0,0.0,0.0,1277.4,-4.0,0.5477225575246615,0.0,4,0,0
2,5588,5,0,394184,-82246,1277,-4,99,0,0,Descent,0.0,0.0,0.0,1277.2,-4.0,0.447213595523857,0.0,4,0,0
1,5589,5,0,394184,-82246,1276,-4,99,0,0,Descent,-1.0,0.0,-1.0,1276.8,-4.0,0.447213595523857,0.0,4,0,0
2,5589,5,0,394184,-82246,1276,-4,99,0,0,Descent,0.0,0.0,1.0,1276.6,-4.0,0.5477225575246615,0.0,4,0,0
1,5590,5,0,394184,-82246,1276,-4,99,0,0,Descent,0.0,0.0,0.0,1276.4,-4.0,0.5477225575246615,0.0,4,0,0
2,5590,5,0,394184,-82246,1276,-4,99,0,0,Descent,0.0,0.0,0.0,1276.2,-4.0,0.447213595523857,0.0,4,0,0
2,5592,5,0,394185,-82246,1275,-4,99,0,0,Descent,-1.0,0.0,-1.0,1275.8,-4.0,0.447213595523857,0.0,4,0,0
1,5593,5,0,394185,-82246,1275,-4,99,0,0,Descent,0.0,0.0,1.0,1275.6,-4.0,0.5477225575246615,0.0,4,0,0
1,5594,5,0,394185,-82246,1274,-4,99,0,0,Descent,-1.0,0.0,-1.0,1275.2,-4.0,0.8366600265468417,0.0,4,0,0
2,5594,5,0,394185,-82246,1274,-4,99,0,0,Descent,0.0,0.0,1.0,1274.8,-4.0,0.8366600265468417,0.0,4,0,0
1,5595,5,0,394185,-82246,1274,-4,99,0,0,Descent,0.0,0.0,0.0,1274.4,-4.0,0.5477225575246615,0.0,4,0,0
2,5595,5,0,394185,-82246,1274,-4,99,0,0,Descent,0.0,0.0,0.0,1274.2,-4.0,0.447213595523857,0.0,4,0,0
1,5596,5,0,394185,-82246,1273,-4,99,0,0,Descent,-1.0,0.0,-1.0,1273.8,-4.0,0.447213595523857,0.0,4,0,0
2,5596,5,0,394185,-82246,1273,-4,99,0,0,Descent,0.0,0.0,1.0,1273.6,-4.0,0.5477225575246615,0.0,4,0,0
1,5597,5,0,394185,-82246,1273,-4,99,0,0,Descent,0.0,0.0,0.0,1273.4,-4.0,0.5477225575246615,0.0,4,0,0
2,5598,5,0,394185,-82246,1273,-4,99,0,0,Descent,0.0,0.0,0.0,1273.2,-4.0,0.447213595523857,0.0,4,0,0
1,5600,5,0,394185,-82246,1272,-4,99,0,0,Descent,-1.0,0.0,-1.0,1272.8,-4.0,0.447213595523857,0.0,4,0,0
2,5600,5,0,394185,-82246,1272,-4,99,0,0,Descent,0.0,0.0,1.0,1272.6,-4.0,0.5477225575246615,0.0,4,0,0
1,5601,5,0,394185,-82246,1271,-4,99,0,0,Descent,-1.0,0.0,-1.0,1272.2,-4.0,0.8366600265468417,0.0,4,0,0
2,5601,5,0,394185,-82246,1271,-4,99,0,0,Descent,0.0,0.0,1.0,1271.8,-4.0,0.8366600265468417,0.0,4,0,0
1,5602,5,0,394185,-82245,1271,-4,99,0,0,Descent,0.0,0.0,0.0,1271.4,-4.0,0.5477225575246615,0.0,4,0,0
2,5602,5,0,394185,-82245,1271,-4,99,0,0,Descent,0.0,0.0,0.0,1271.2,-4.0,0.447213595523857,0.0,4,0,0
1,5603,5,0,394185,-82245,1270,-4,99,0,0,Descent,-1.0,0.0,-1.0,1270.8,-4.0,0.447213595523857,0.0,4,0,0
2,5603,5,0,394185,-82245,1270,-4,99,0,0,Descent,0.0,0.0,1.0,1270.6,-4.0,0.5477225575246615,0.0,4,0,0
1,5604,5,0,394186,-82245,1270,-4,99,0,0,Descent,0.0,0.0,0.0,1270.4,-4.0,0.5477225575246615,0.0,4,0,0
1,5608,5,0,394186,-82245,1269,-3,99,0,0,Descent,-1.0,1.0,-1.0,1270.0,-3.8,0.7071067812016606,0.44721359550035295,3,0,0
2,5608,5,0,394186,-82245,1269,-3,99,0,0,Descent,0.0,0.0,1.0,1269.6,-3.6,0.5477225575246615,0.5477225575054886,3,0,0
1,5609,5,0,394186,-82245,1268,-3,99,0,0,Descent,-1.0,0.0,-1.0,1269.2,-3.4,0.8366600265468417,0.5477225575054886,3,0,0
2,5609,5,0,394186,-82245,1268,-3,99,0,0,Descent,0.0,0.0,1.0,1268.8,-3.2,0.8366600265468417,0.44721359550035295,3,0,0
1,5610,5,0,394186,-82245,1268,-3,99,0,0,Descent,0.0,0.0,0.0,1268.4,-3.0,0.5477225575246615,0.0,3,0,0
2,5610,5,0,394186,-82245,1268,-3,99,0,0,Descent,0.0,0.0,0.0,1268.2,-3.0,0.447213595523857,0.0,3,0,0
1,5613,5,0,394186,-82245,1267,-3,99,0,0,Descent,-1.0,0.0,-1.0,1267.8,-3.0,0.447213595523857,0.0,3,0,0
1,5616,5,0,394187,-82245,1266,-3,99,0,0,Descent,-1.0,0.0,0.0,1267.4,-3.0,0.8944271910118861,0.0,3,0,0
2,5616,5,0,394187,-82245,1266,-3,99,0,0,Descent,0.0,0.0,1.0,1267.0,-3.0,1.000000000010715,0.0,3,0,0
1,5617,5,0,394187,-82245,1265,-4,99,0,0,Descent,-1.0,-1.0,-1.0,1266.4,-3.2,1.1401754251085532,0.44721359550035295,4,0,0
2,5617,5,0,394187,-82245,1265,-4,99,0,0,Descent,0.0,0.0,1.0,1265.8,-3.4,0.8366600265469266,0.5477225575054886,4,0,0
1,5620,5,0,394187,-82245,1264,-4,99,0,0,Descent,-1.0,0.0,-1.0,1265.2,-3.6,0.8366600265469266,0.5477225575054886,4,0,0
2,5620,5,0,394187,-82245,1264,-4,99,0,0,Descent,0.0,0.0,1.0,1264.8,-3.8,0.8366600265469266,0.44721359550035295,4,0,0
1,5621,5,0,394187,-82245,1263,-4,99,0,0,Descent,-1.0,0.0,-1.0,1264.2,-4.0,0.8366600265469266,0.0,4,0,0
1,5622,5,0,394187,-82244,1263,-4,99,0,0,Descent,0.0,0.0,1.0,1263.8,-4.0,0.8366600265469266,0.0,4,0,0
2,5622,5,0,394187,-82244,1263,-4,99,0,0,Descent,0.0,0.0,0.0,1263.4,-4.0,0.5477225575247912,0.0,4,0,0
1,5623,5,0,394187,-82244,1262,-4,99,0,0,Descent,-1.0,0.0,-1.0,1263.0,-4.0,0.7071067812017611,0.0,4,0,0
1,5624,5,0,394187,-82244,1262,-4,99,0,0,Descent,0.0,0.0,1.0,1262.6,-4.0,0.5477225575247912,0.0,4,0,0
2,5624,5,0,394187,-82244,1262,-4,99,0,0,Descent,0.0,0.0,0.0,1262.4,-4.0,0.5477225575247912,0.0,4,0,0
1,5625,5,0,394187,-82244,1262,-4,99,0,0,Descent,0.0,0.0,0.0,1262.2,-4.0,0.4472135955240159,0.0,4,0,0
1,5627,5,0,394187,-82244,1261,-4,99,0,0,Descent,-1.0,0.0,-1.0,1261.8,-4.0,0.4472135955240159,0.0,4,0,0
2,5627,5,0,394187,-82244,1261,-4,99,0,0,Descent,0.0,0.0,1.0,1261.6,-4.0,0.5477225575247912,0.0,4,0,0
1,5628,5,0,394187,-82244,1260,-4,99,0,0,Descent,-1.0,0.0,-1.0,1261.2,-4.0,0.8366600265469266,0.0,4,0,0
2,5628,5,0,394187,-82244,1260,-4,99,0,0,Descent,0.0,0.0,1.0,1260.8,-4.0,0.8366600265469266,0.0,4,0,0
2,5629,5,0,394187,-82244,1260,-4,99,0,0,Descent,0.0,0.0,0.0,1260.4,-4.0,0.5477225575247912,0.0,4,0,0
1,5630,5,0,394187,-82244,1260,-4,99,0,0,Descent,0.0,0.0,0.0,1260.2,-4.0,0.4472135955240159,0.0,4,0,0
2,5630,5,0,394187,-82244,1260,-4,99,0,0,Descent,0.0,0.0,0.0,1260.0,-4.0,0.0,0.0,4,0,0
1,5631,5,0,394187,-82244,1259,-4,99,0,0,Descent,-1.0,0.0,-1.0,1259.8,-4.0,0.4472135955240159,0.0,4,0,0
1,5634,5,0,394188,-82243,1258,-4,99,0,0,Descent,-1.0,0.0,0.0,1259.4,-4.0,0.8944271910119655,0.0,4,0,0
1,5636,5,0,394188,-82243,1257,-4,99,0,0,Descent,-1.0,0.0,0.0,1258.8,-4.0,1.3038404810487925,0.0,4,0,0
